timestamp,elapsed_min,round,score,pass_rate,best_score_so_far,best_round_so_far
2026-06-01 19:12:02,323.46666666666664,agent-260,21.142,0.21142,21.142,agent-220
2026-06-01 19:12:22,323.8,agent-261,21.142,0.21142,21.142,agent-220
2026-06-01 19:12:42,324.1333333333333,agent-262,21.142,0.21142,21.142,agent-220
2026-06-01 19:13:02,324.46666666666664,agent-263,21.142,0.21142,21.142,agent-220
2026-06-01 19:13:22,324.8,agent-264,21.142,0.21142,21.142,agent-220
2026-06-01 19:13:42,325.1333333333333,agent-265,21.142,0.21142,21.142,agent-220
2026-06-01 19:13:55,325.35,auto-65,21.142,0.21142,21.142,agent-220
2026-06-01 19:14:02,325.46666666666664,agent-266,21.142,0.21142,21.142,agent-220
2026-06-01 19:14:22,325.8,agent-267,21.142,0.21142,21.142,agent-220
2026-06-01 19:14:42,326.1333333333333,agent-268,21.142,0.21142,21.142,agent-220
2026-06-01 19:15:02,326.46666666666664,agent-269,21.142,0.21142,21.142,agent-220
2026-06-01 19:15:23,326.81666666666666,agent-270,21.142,0.21142,21.142,agent-220
2026-06-01 19:16:43,328.15,agent-271,21.142,0.21142,21.142,agent-220
2026-06-01 19:17:35,329.01666666666665,agent-272,20.823,0.20823,21.142,agent-220
2026-06-01 19:17:59,329.4166666666667,agent-273,20.825,0.20825,21.142,agent-220
2026-06-01 19:18:23,329.81666666666666,agent-274,21.143,0.21143,21.143,agent-274
2026-06-01 19:18:47,330.21666666666664,agent-275,21.145,0.21145,21.145,agent-275
2026-06-01 19:18:55,330.35,auto-66,21.145,0.21145,21.145,agent-275
2026-06-01 19:19:11,330.6166666666667,agent-276,21.137,0.21137,21.145,agent-275
2026-06-01 19:19:35,331.01666666666665,agent-277,21.14,0.2114,21.145,agent-275
2026-06-01 19:19:59,331.4166666666667,agent-278,21.143,0.21143,21.145,agent-275
2026-06-01 19:20:23,331.81666666666666,agent-279,21.145,0.21145,21.145,agent-275
2026-06-01 19:20:48,332.23333333333335,agent-280,20.833,0.20833,21.145,agent-275
2026-06-01 19:21:12,332.6333333333333,agent-281,20.83,0.20829999999999999,21.145,agent-275
2026-06-01 19:21:36,333.03333333333336,agent-282,21.139,0.21139,21.145,agent-275
2026-06-01 19:22:00,333.43333333333334,agent-283,21.135,0.21135,21.145,agent-275
2026-06-01 19:22:24,333.8333333333333,agent-284,21.141,0.21141,21.145,agent-275
2026-06-01 19:22:48,334.23333333333335,agent-285,21.141,0.21141,21.145,agent-275
2026-06-01 19:23:12,334.6333333333333,agent-286,21.142,0.21142,21.145,agent-275
2026-06-01 19:23:36,335.03333333333336,agent-287,21.141,0.21141,21.145,agent-275
2026-06-01 19:23:55,335.35,auto-67,21.141,0.21141,21.145,agent-275
2026-06-01 19:24:14,335.6666666666667,agent-288,21.149,0.21149,21.149,agent-288
2026-06-01 19:24:56,336.3666666666667,agent-289,21.148,0.21148,21.149,agent-288
2026-06-01 19:25:20,336.76666666666665,agent-290,21.15,0.2115,21.15,agent-290
2026-06-01 19:25:44,337.1666666666667,agent-291,21.151,0.21151,21.151,agent-291
2026-06-01 19:26:08,337.56666666666666,agent-292,21.152,0.21152,21.152,agent-292
2026-06-01 19:26:33,337.98333333333335,agent-293,21.468,0.21468,21.468,agent-293
2026-06-01 19:26:57,338.3833333333333,agent-294,21.148,0.21148,21.468,agent-293
2026-06-01 19:27:21,338.78333333333336,agent-295,21.15,0.2115,21.468,agent-293
2026-06-01 19:27:45,339.18333333333334,agent-296,21.151,0.21151,21.468,agent-293
2026-06-01 19:28:09,339.5833333333333,agent-297,20.932,0.20931999999999998,21.468,agent-293
2026-06-01 19:28:33,339.98333333333335,agent-298,20.934,0.20934,21.468,agent-293
2026-06-01 19:28:55,340.35,auto-68,20.836,0.20836,21.468,agent-293
2026-06-01 19:28:57,340.3833333333333,agent-299,20.836,0.20836,21.468,agent-293
2026-06-01 19:29:21,340.78333333333336,agent-300,21.148,0.21148,21.468,agent-293
2026-06-01 19:29:45,341.18333333333334,agent-301,21.147,0.21147,21.468,agent-293
2026-06-01 19:30:09,341.5833333333333,agent-302,21.145,0.21145,21.468,agent-293
2026-06-01 19:30:33,341.98333333333335,agent-303,21.149,0.21149,21.468,agent-293
2026-06-01 19:30:58,342.4,agent-304,21.149,0.21149,21.468,agent-293
2026-06-01 19:31:22,342.8,agent-305,21.149,0.21149,21.468,agent-293
2026-06-01 19:31:46,343.2,agent-306,21.149,0.21149,21.468,agent-293
2026-06-01 19:32:10,343.6,agent-307,21.149,0.21149,21.468,agent-293
2026-06-01 19:32:49,344.25,agent-308,21.467,0.21467,21.468,agent-293
2026-06-01 19:33:14,344.6666666666667,agent-309,21.468,0.21468,21.468,agent-293
2026-06-01 19:33:38,345.06666666666666,agent-310,21.468,0.21468,21.468,agent-293
2026-06-01 19:33:55,345.35,auto-69,21.468,0.21468,21.468,agent-293
2026-06-01 19:34:02,345.46666666666664,agent-311,21.468,0.21468,21.468,agent-293
2026-06-01 19:34:26,345.8666666666667,agent-312,21.027,0.21027,21.468,agent-293
2026-06-01 19:34:50,346.26666666666665,agent-313,21.028,0.21028,21.468,agent-293
2026-06-01 19:35:14,346.6666666666667,agent-314,21.028,0.21028,21.468,agent-293
2026-06-01 19:35:38,347.06666666666666,agent-315,21.029,0.21029,21.468,agent-293
2026-06-01 19:36:02,347.46666666666664,agent-316,21.03,0.21030000000000001,21.468,agent-293
2026-06-01 19:36:37,348.05,agent-317,21.466,0.21466000000000002,21.468,agent-293
2026-06-01 19:37:01,348.45,agent-318,21.467,0.21467,21.468,agent-293
2026-06-01 19:37:25,348.85,agent-319,21.468,0.21468,21.468,agent-293
2026-06-01 19:37:50,349.26666666666665,agent-320,21.47,0.2147,21.47,agent-320
2026-06-01 19:38:14,349.6666666666667,agent-321,21.471,0.21471,21.471,agent-321
